sentence,label
"Saya juga dapat merealisasi kognitif psikologi saya dapat membantu saya dalam membuat tugasan kelas UTM saya. Walaupun saya dan rakan-rakan saya menduduki kelas atas talian dan kekangan internet, kami dpaat juga menyelesaikan tugasan kami. Sebagai contohnya, kelas Innovasi saya yang perlu mencipta satu produk yang maujud. Tetapi kami berdua duduk berasingan dan perlu menyiapkanya. Maka, kami telah mengambil keputusan untuk membahagikan kerja-kerja penghasilan produk dan tugasan. Kami mengaihkan seorang ahli kumpulan sahaja yang boleh mengahsilkan produk. Dan kami telah membeli barangan seperti kertas A4, printer ink, cardboard dan lain-lain lagi dalam aplikasi shope dan lazada. Setelah kami membentangkan produk kami kepada professor, mereka memuji kami dengan melihat produk yang dihasilkan walaupun berada dalam PKP ini. Pada masa itu, saya merealisasi bahawa kognitif psikologi saya dapat membantu saya dan rakan sekumpulan saya untuk berfikir luas dan berfikir kreatif. ",2
Saya juga membuat satu jadual kesihatan untuk sendiri. Saya akan mengikut aktiviti yang ditentukan di dalam jadual tersebut untuk menjalankan aktiviti setiap hari. Saya telah berubah rutin kehidupan saya. Saya juga semakin sihat dan cergas.,2
"Saya juga menekankan kepada diri sendiri dan keluarga mengenai norma baharu yang harus dijalani dan menerima secara positif. Dengan cara ini, anak-anak kurang memberontak apabila tidak dapat keluar untuk ke kedai atau makan di  luar. Keadaan ini mengurangkan tekanan dalam diri walaupun sering berada di rumah.",2
Saya juga mengamalkan amalan-amalan agama yang dianut oleh keluarga saya pada setipa hari. Saya juga menjalankan upacara agama bersama dengan keluarga saya. ,2
Saya juga mengaplikasikan teori-teori psikologi kognitif di dalam kehidupan dan saya juga memperolah faedah yang banyak daripada teori kognitif.,2
"Saya juga mula melakukan hobi saya mengikut jadual waktu saya. Hobi saya terlalu luas dan banyak, saya suka memainkan alat muzik, saya juga berminat melukis, saya juga berminat menonton pawagam dan berminat memasak. Oleh itu, saya telah melaksanakan hobi saya dengan bersistem. Saya sangat menikmati kehidupan yang baru ini. Pada masa PKP, kami tidak boleh mengubah cara kehidupan tetapi kami boleh membina sikap terhadap kehidupan yang positif dan baik.",2
"Saya juga perlu kuat dari segi mental dan fizikal ketika PKP dilaksanakan hampir tiga bulan lebih, perlu biasakan dengan norma baru duduk di rumah. Walau bagaimanapun ada sisi positif PKP ini, iaitu ikatan ukhwah dalam keluarga bertambah erat dan sifat berkasih sayang antara ahli keluarga, semakin rapat . Contohnya, ketika bulan Ramadhan, saya dan keluarga dapat melaksanakan ibadah solat terawih , berbuka bersama, masak dan melakukan aktiviti bersama. ",2
Saya juga sentiasa mengekalkan perasaan sendiri dalam lingkungan optimistik. Mindset sangat penting apabil mengurus aktiviti seharian. Perasaan yang optimistik akan memberi tenaga yang positif kepada pemikiran dan secara tidak langsung mendorong seseorang membuat keputusan yang betul dan tepat pada masa yang perlu membuat keputusan. ,2
"Saya juga sering berkomunikasi dan berhubung dengan rakan-rakan serta keluarga bagi menyesuaikan kehidupan dalam fasa PKP ini dengan kerja dan belajar. Penggunaan gadjet dan internet amat membantu saya untuk terus berhubung. Ini bagi membolehkan saya kekal mendapat maklumat dan mengurangkan tekanan apabila berada di dalam rumah terlalu lama. Komunikasi yang berkesan seperti arahan yang jelas amat penting untuk membolehkan saya memberikan kerja kepada murid-murid atau membuat tugasan yang diberikan pensyarah. Jika terdapat ketidakfahaman terhadap sesuatu arahan berkaitan kerja mahupun tugasan pensyarah, saya akan terus berhubung dengan mereka bagi memahami dengan jelas setiap arahan dan tugasan.",2
Saya juga telah memahami kepentingan optimistik terhadapi kehidupan seseorang.,2
Saya melihat cabaran ini dalam kehidupan saya adalah sesuatu yang positif dan mampu memberi semangat serta cabaran yang berliku ini. Saya yakin dan percaya dalam kehidupan ini perlu ada sesuatu cabaran yang positif mahupun negative. Hal ini kerana dengan adanya cabaran mampu membuatkan dri saya lebih matang dalam kehidupan serta mampu menguraskan memori dengan baik. ,2
"Saya melihat diri saya sebagai individu yang realistik dan praktikal dalam membuat keputusan. Walaupun saya sentiasa mengajar diri untuk menjadi optimis tetapi sikap terlalu optimis juga boleh mengakibatkan seseorang individu itu terlanjur membuat keputusan yang salah. Hal ini kerana golongan optimis cenderung untuk melihat hal-hal yang positif sahaja sehingga mengabaikan maklumat-maklumat negatif. Sedangkan dalam membuat keputusan, kita harus membuat pertimbangan di antara pro-kontra terhadap sesuatu masalah yang ingin diselesaikan itu. ",2
"Saya mempunyai dua orang anak lelaki yang telah meningkat dewasa dan seorang anak perempuan yang telah meningkat remaja.  Pada kebiasaannya anak-anak lelaki saya akan keluar bersama-sama untuk berjumpa rakan-rakan untuk minum dan bersembang.  Sejak PKP rutin harian mereka juga telah berubah.  Mereka lebih banyak meluangkan masa di rumah bermain online game dan juga menonton televisyen.  Selain itu mereka menonton cerita dengan menggunakan laptop masing-masing siaran netflix.  Bagi abah dan anak perempuan saya, hanya beberapa kali sahaja mereka keluar rumah untuk membuat urusan penting.  Saya merasa sedih kerana tidak dapat membawa abah dan keluarga menziarah pusara mak yang menjadi rutin kami setiap minggu. ",0
"Saya mengetahui dan memahami keadaan sendiri dan ini dapat membantu saya menangani sebarang masalah yang dihadapi. Sebagai rakyat yang bertanggungjawab saya perlu bersikap matang, rasional, komited dan berdisiplin. Patuhi PKP, duduk diam-diam di rumah dan hanya keluar untuk sebab munasabah seperti membeli barangan keperluan harian demi mengelak rantaian penularan wabak yang baharu. Di samping itu, saya dan keluarga perlu mendengar nasihat dan rayuan petugas perubatan agar mengekalkan tahap kesihatan yang terbaik seperti amalkan jarak sosial satu meter, menggunakan penutup mulut dan hidung (face mask) jika batuk, menggunakan ‘hand sanitizer’, kerap membasuh tangan serta membersihkan diri. Faktor hubungan, komunikasi, kerja, kesihatan, perundangan dan persekitaran juga antara yang boleh menjadi punca kepada tekanan ketika krisis wabak COVID-19. Untuk itu adalah penting bagi saya memastikan keluarga  berada dalam keadaan baik, seimbang dan terkawal. ",1
Saya menghapuskan  pemikiran negatif,2
"Saya menjaga kesejahteraan dari aspek fizikal . Fizikal meliputi tubuh badan yang ada padanya semua organ bersifat fizikal, sama ada luar atau dalam badan seperti jantung, buah pinggang, hati dan lain-lain. Penjagaan kesihatan seseorang sama ada mereka bebas daripada sebarang penyakit atau sebaliknya. Kesihatan juga dikaitkan dengan faktor pengambilan makanan seimbang, berat badan unggul, kandungan gula dalam darah, bacaan kolesterol dan tekanan darah yang baik. Salah satu pengurusan kesihatan minda, emosi dan kesejahteraan secara menyeluruh, seiring dengan penjagaan fizikal. Kehidupan bergerak dengan pantas dan pada zaman moden ini, kebendaan terlalu diberi keutamaan. Usaha mengejar wang untuk hidup selesa akibat kos sara hidup yang semakin meningkat, secara tidak sedar meningkatkan tekanan dalam diri. Apabila digambarkan dalam skala yang mencakupi pendekatan reaktif hingga proaktif terhadap kesihatan, kesejahteraan jelas membabitkan pendekatan proaktif, termasuk sikap dan aktiviti yang mencegah penyakit dan menambah baik kesihatan, meningkatkan kualiti kehidupan dan membawa seseorang ke tahap kesejahteraan yang optimum.",2
Saya menjaga keterampilan diri supaya sentiasa dalam keadaan kemas dan menarik serta menjaga kebersihan diri.  Dengan ini saya dapat meningkatkan keyakinan diri dalam menjalani kehidupan seharian dalam berhadapan dengan rakan setugas dan orang lain dalam menghadapi cabaran PKP ini.  Sekiranya penampilan saya tidak terurus membuatkan orang ramai kurang yakin untuk berurusan dengan saya membuatkan diri saya terpinggir.  Saya juga akan merasa tidak selesa dengan keadaan diri sendiri yang tidak menarik.,2
"Saya merupakan individu yang sangat prihatin terhadap kesejahteraan diri sejak didiagnos mengalami Anxiety Disorder pada tahun 2013. Bermula pada saat itu, saya tekad untuk berhenti mengambil ubat dan membuat kajian ke atas kaedah rawatan dan pemulihan yang wujud secara semula jadi. Akhirnya saya menemui formula kesejahteraan hidup melalui empat elemen kejadian diri iaitu Jasad – Minda – Emosi – Jiwa (Body – Mind – Emotion – Soul). Emosi itu adalah merujuk kepada hati atau perasaan kita sendiri. ",2
Saya perlu menjaga kesihatan rohani dengan mempercayai cabaran dan dugaan yang sedang dihadapi adalah satu ujian di mana Allah maha mengetahui dan perancang segala yang berlaku.  Banyak hikmah yang telah saya dan keluarga perolehi dari cabaran pandemik ini.  Selain pada itu kewajipan beribadah tidak boleh dipandang ringan kerana waktu beribadah inilah saya memohon dariNya dalam segala bidang dan perlu sentiasa dekat denganNya untuk memohon pertolongan.  Saya perlu bersikap jujur dalam apa yang saya laksanakan.  Saya mencurahkan sepenuh kasih sayang terhadap keluarga dan juga sesama makhluk serta perlu bersikap selalu memohon maaf dan memaafkan.  Saya akan menyumbangkan tenaga dan bakti dengan ikhlas kepada sesiapa yang memerlukan tanpa mengira siapa mereka.,2
"Saya sebagai seorang guru juga diarahkan oleh majikan untuk bekerja dari rumah terus melaksanakan tugas masing-masing ketika PKP fasa 1 dan 2, selepas tu ada jadual pengiliran yang dibuat untuk pentadir dan AKP agar dapat menjalankan tugas dan tanggungjawab dengan baik, dan tidak ketinggalan juga orang ramai yang boleh memanfaatkan masa itu untuk melakukan aktiviti bersama keluarga. Di laman-laman sosial pula dipenuhi aktiviti serta idea kreatif masyarakat, yang antaranya mencuba resipi viral, berinteraksi secara video call, memuat turun aplikasi interaktif, melakukan senaman berpandukan video, serta mengadakan kelas dalam talian untuk para pelajar.Tanda pagar (hashtag) seperti #stayathome juga banyak digunakan pengguna media sosial, yang tidak ketinggalan berkongsi gambar aktiviti semasa PKP, yang antara lain menyahut seruan kerajaan untuk terus kekal berada di rumah.Sementara itu, menyedari ramai pihak memerlukan sokongan dan bantuan dalam menghadapi situasi yang sukar ini, kerajaan telah mengambil langkah proaktif dengan mengumumkan pelbagai inisiatif, selain penangguhan bayaran balik pinjaman bank sehingga enam bulan dan penyusunan semula baki kad kredit serta pinjaman korporat.Ia sekali gus memberi ruang dan kelegaan kepada orang ramai, untuk meneruskan kehidupan seperti biasa di kala dunia, khususnya negara kini sedang �berperang menangani penularan jangkitan Covid-19.Bagi memastikan rakyat memperolehi manfaat, tidak kira apa jua pekerjaan mereka.",1
Saya sentiasa mengingati diri bahawa bimbang dan resah itu normal,2
Saya sentiasa menjaga kesihatan fizikal supaya tidak dijangkiti dengan sebarang penyakit.    Saya mengambil makanan semula jadi seperti buah-buahan dan sayur-sayuran segar dalam pemakanan seharian selain mengurangkan pengambilan gula yang berlebihan.  Kadang-kala saya perlu mengambil masa bertenang untuk diri sendiri (me time) pada masa-masa tertentu bagi memulihkan badan dan minda dari keletihan.  Saya akan cuba mengelak dari melakukan perkara-perkara yang boleh mengganggu keupayaan fizikal saya supaya tidak mudah lenguh dan sakit badan.  Saya akan mengambil langkah-langkah sewajarnya bagi menjauhkan diri dari dijangkiti penyakit yang memerlukan rawatan lanjut dari doktor.,2
"Saya telah memahami dan menyedari masalah sendiri adalah dipengaruhi oleh pengalaman lama sendiri. Helmholtz telah mengatakan pengalaman lama atau pandangan lama akan menyebabkan kami menggunakan pandangan yang sama atau hampir sama terhadap sesuatu perkara. Sebelum ini, saya selalu melarikan diri daripada masalah. Saya tidak rela dan enggan menghadapi masalah atau menyelesaikan masalah.",2
Saya telah memahami pendapatan saya terhadap perkara dipengaruhi oleh pengalaman lama saya sendiri. Saya telah menggunakan pandangan yang lama memandang perkara yang sedang berlaku di persekitaran saya.,2
Saya telah membelajari psikologi kognitif pada semester kedua. Saya berasa ilmu pengetahuan psikologi kognitif telah memberi bantuan kepada saya semasa menghadapi masalah kehidupan.,2
"Saya telah memperoleh faedah yang banyak daripada psikologi kognitif. Ilmu pengetahuan adalah satu tenaga yang kuat untuk mengubah nasib setiap orang. Semua orang boleh mendapat faedah daripada ilmu pengetahuan dan tidak mengira tahap ekonomi keluarga, tahap kedudukan dalam masyarakat dan perbezaan personaliti.",2
"Saya telah mengaplikasikan teori-teori psikologi kognitif di dalam kehidupan dan juga memperolah faedah yang banyak daripada teori kognitif. Menurut Helmholtz mengatakan pertimbangan tentang apa yang paling mungkin berlaku, proses yang disebut inferensi tidak sedar, di mana persepsi kita adalah hasil dari asumsi, atau kesimpulan yang tidak kita sedari, yang kita buat pengenali daripada persekitaran.",2
"Saya telah menghadapi cabaran saya dan menyelesaikan masalah tersebut dengan cara yang sesuai. Saya berasa sangat gembira terhadap perubahan saya. Saya juga berjaya mengatasi cabaran saya. Melalui pengalaman ini, saya telah menyedari kemungkinan mengatasi masalah pada seseorang. ",2
"Saya telah menghadkan pergerakan keseluruhan ahli keluarga saya hanya kepada perkara-perkara yang penting sahaja seperti bekerja atau membeli barang keperluan.  Apabila keluar untuk bekerja atau membeli barang keperluan, saya akan membekalkan pelitup muka dan hand sanitizer kepada setiap ahli keluarga dan akan meletakkan kedua-dua barang ini di dalam setiap kereta.  Apabila mereka pulang ke rumah, perkara pertama yang perlu dilakukan adalah mencuci tangan, mandi dan menukar pakaian seterusnya mencuci pakaian yang telah dipakai itu.  Manakala barang-barang keperluan yang dibeli pula akan dicuci terlebih dahulu sebelum disimpan.  Saya juga mengingatkan ahli keluarga supaya mengurangkan menyentuh barang-barang bukan kepunyaan kita juga mengurangkan sentuhan dengan rakan-rakan mahupun bersalaman.  Sekiranya ke pasaraya membeli barang keperluan, saya menasihatkan ahli keluarga menggunakan sarung tangan getah pakai buang yang saya bekalkan dari rumah untuk mengelak memegang barang-barang di tempat awam.  ",1
"Saya telah menjalankan senaman yoga untuk menjaga kesihatan. Sepanjang tempoh PKP, saya tidak dapat keluar untuk bersenam atau berjoging di taman. Oleh itu, saya telah menjalankan senaman yoga di rumah. Dari segi fizikal, senaman dapat membantu menurunkan berat badan dan meningkatkan fleksibiliti saya. Asana yang dilakukan dapat membakar lemak yang berlebihan di badan dan meningkatkan ketahanan otot. Ia juga dapat memberi kesan positif dengan meningkatkan stamina dan memperbaiki postur. Senaman yoga dapat membantu saya menenangkan minda dan mengurangkan tekanan. Dengan melakukan asana yoga, saya dapat menggunakan sistem penafasan dengan betul dan tahap oksigen ke otak dapat ditingkatkan. ",2
"Sebagai ibu tunggal yang mempunyai seorang anak lelaki berumur 11 tahun, saya juga terpaksa mencuri masa untuk mengajar dan membimbing anak menyelesaikan latihan sekolah yang diberikan oleh guru-gurunya pada setiap minggu. Situasi itu membuatkan saya berasa tertekan kerana seolah-olah perlu menjadi seorang guru yang mengajar 10 subjek pada setiap hari. Dalam masa yang sama, urusan rumah seperti memasak, mengemas, membasuh baju dan sebagainya juga perlu diselesaikan bersendiri.",0
"Sebagai kesimpulannya, dalam pada kita berdepan dengan cabaran baharu gaya belajar dan berkerja, pensyarah dan pelajar masing-masing perlu mengubah set minda. Pensyarah mesti lebih kreatif dan inovatif demi memastikan tugasan PdP berjalan sebaiknya. Sebagai pelajar, saya pula sudah tentu perlu berusaha keras dengan cabaran PdP atas talian ini. COVID-19 bukan alasan untuk kita terus mengeluh.",1
"Sebagai seorang guru, saya perlu mempunyai penampilan dan imej diri yang baik, seperti cara berpakaian, tingkah laku dan tutur kata. Untuk memastikan saya mempunyai kesihatan fizikal yang baik, saya akan mengamalkan pemakanan yang berkhasiat, membuat senaman dan tidur dengan cukup. Gaya hidup yang sihat dapat meningkatkan kualiti hidup. Oleh itu, saya perlu memiliki kesihatan tubuh badan yang baik agar dapat menjalankan tugas dengan baik dan berkesan. Selain mengajar, saya perlu menguasai kemairan fizikal seperti melakukan aktiviti sukan. Saya akan melakukan aktiviti-aktiviti senaman sekurang-kurangnya 30 minit sehari dan 2 kali seminggu. Ini adalah kerana aktiviti sukan dapat mencergaskan minda saya. Dengan adanya tubuh badan yang sihat, saya dapat melatih murid melibatkan diri dalam kokurikulum yang penting untuk pembentukan jati diri murid.",1
"Sebelum ini saya tidak pernah menggunakan Google Classroom untuk menjalankan proses pengajaran. Oleh itu, saya telah melayari laman web Youtube untuk belajar cara-cara menggunakan Google Classroom untuk mengajar. Selain itu, saya juga perlu mengajar rakan sejawat untuk menggunakan Google Classroom. Ini menyebabkan saya berasa sangat tertekan. Saya juga menggunakan platform dalam talian seperti WhatsApp dan Telegram untuk menghubungi murid dan ibu bapa murid. Platform ini dapat memudahkan saya berinteraksi dengan mereka. ",0
"Sebelum memulakan tugas di pejabat ataupun mengulangkaji pelajaran di rumah, saya perlu menyusun atur jadual kerja supaya tidak mengganggu masa saya untuk bekerja dan belajar.  Perkara yang perlu didahuluikan akan saya selesaikan terlebih dahulu bagi memudahkan saya menjalankan tugas yang lainnya.  Walaupun masa saya terhad di tempat kerja berbanding bebanan tugas yang di luar jangka, saya perlu melaksanakan tugas dengan sebaiknya tanpa memberikan alasan sebelum mencubanya.  ",1
"Sebelum saya membuat keputusan untuk mengikuti programs sarjana pendidikan psikologi di UTM, saya memang menghadapi banyak halangan sebab komitmen saya dalam kehidupan saya.  Kalau dilihat dengan persepsi luaran, masa yang ada pada saya memang tidak mencukupi untuk saya sambung belajar di UTM.  Ahli-ahli keluarga saya dan rakan saya banyak yang tidak menyokong saya mengikuti penggajian ini, atas sebab perolehan sarjana ini tidak banyak membantu dalam kerjaya saya pada masa kini, tambuahan pula saya yang tidak lama lagi akan bersara.  Pada saya, saya anggap cadangan mereka dari persepsi mereka, tetapi mereka tidak faham akan apa yang ada dalam otak saya.  Saya membuat keputusan berdasarkan motif yang ada pada diri saya.  Untuk menyelesaikan masalah kekangan masa belajar sambil mengajar, saya membuat satu perancangan masa yang berkesan supaya belajar tidak akan mengganggu saya menjalankan tugas saya mengajar di sekolah.  Ini adalah berdasarkan pengalaman yang ada pada saya semasa menuntut di peringkat Sarjana Muda di USM secara Pendidikan Jarak Jauh.",1
"Secara asasnya apabila wabak Covid-19 ini menular telah menimbulkan pelbagai kesan emosi seperti kekeliruan, kerisauan, kesedihan seperti takut kepada kematian, kerisauan yang berlebihan terhadap kesihatan (health anxiety) kepada sesiapa sahaja. Semua ahli keluarga yang terkurung dalam kawasan rumah yang sepit akan menterjemahkan kesan emosi ini  kepada perasaan mudah marah, cepat terasa hati, bercakap kasar. Sekiranya emosi ahli kelaurga tidak dijaga dengan baik, perhugungan kekeluargaan yang terjejas. Maka kata-kata semangat, kata-kata kasih sayang, memberi buah fikiran rasional antara ahli keluarag amat diperlukan untuk  memberi sokongan dan menguatkan semangat setiap ahli keluarga . Tempoh PKP ini melatih  kita untuk melihat dari sesuatu perkara dengan lebih positif, menlahirkan rasa bersyukur dalam kesederhanaan dan memahami keadaan kesusahan yang dilalui bersama-sama.",1
"Secara tidak langsung ianya dapat eratkan hubungan kekeluargaan, makan sama-sama dan melakukan aktiviti santai, lebih-lebih lagi menjelang Ramadan, dapat berbuka, bersahur dan melakukan solat terawih berjemaah di rumah bersama keluarga dan banyak aktiviti agama dapat dilakukan. Ayah boleh menjadi imam kepada ahli keluarga ketika solat fardu. Malah masa ini sesuai untuk mengulang kaji mutu bacaan al-Quran ahli keluarga. Jadikan aktiviti bertadarus sebagai amalan harian. Dalam pada itu, ayah dan ibu juga boleh melaksanakan solat sunat Tahajud, sunat Dhuha dan hajat setiap hari. Jika kita tidak pandai mengkreatifkan suasana membosankan, individu terbabit akan menjadi terlalu bosan, boleh menyebabkan stres seterusnya menjejaskan kesihatan mental.",2
"Selain daripada keluarga dan pekerjaan, tekanan yang paling berat bagi saya ialah pengajian saya.  Sepanjang PKP, saya berasa tertekan dengan kerja kursus semester ini. Memang terlintas dalam otak saya ingin menarik diri daripada terus belajar. Akhirnya dengan motivasi daripada rakan-rakan, barulah  saya berazam untuk meneruskannya Saya membahagikan masa saya untuk menyiapkan kerja kursus dan membaca buku teks.  Selain itu, saya juga melayari Internet untuk mencari maklumat-maklumat yang berkaitan sebagai rujukan  agar dapat lebih memahami topik-topik yang dipelajari.  Dengan usaha gigih saya, sedikit sebanyak dapat memahami apa yang saya belajar seterusnya untuk menghadapi peperiksaan akhir. Harap-harap usaha saya tidak sia-sia dan  dapat membuahkan hasil.",0
"Selain itu juga, pengetahuan psikologi kognitif ini membantu saya menguruskan dan  memantau pembelajaran anak-anak. Saya perlu membantu dan membimbing anak-anak untuk memahami isi pelajaran yang diberikan oleh guru mereka secara atas talian. Saya menggunakan pengetahuan berkaitan ingatan untuk membantu anak saya memahami dan menyimpan isi pelajaran agar isi pelajaran tersebut tidak dilupakan. Interaksi social dala psikologi kognitif juga membantu saya menguruskan anak saya semasa membuat pembelajaran atas talian bagi mengelakkan dia mengalami tekanan. ",2
"Selain itu, apabila berhadapan dengan maklumat atau berita di media sosial, saya bertindak bijak dan bersikap rasional dengan menilai kesahihan maklumat tersebut sebelum bertindak. Penularan maklumat palsu dapat memberi kesan ketakutan psikologi dan mengganggu ketenteraman masyarakat. Oleh itu, saya sentiasa berhati-hati dengan segala maklumat atau berita yang diterima dan mendapat kesahihan maklumat dan elakkan diri daripada bias konfomasi. Saya telah memupuk sikap berfikir dahulu sebelum bertindak dalam diri kendiri.",1
"Selain itu, cabaran yang seterusnya ialah pentadbiran UTM juga telah mengambil keputusan dan mengumumkan bahawa mahasiswa dan mahasiswi perlu mengambil kelas atas talian dan perlu membuat tugasan yang diberikan oleh pensyarah serta menduduki peperiksaan atas talian. Pensyarah setiap subjek telah melaksanakan kelas atas talian mengikut masa dan tarikh yang ditetapkan. Semasa kelas UTM dijalankan ada juga cabaran yang kami menghadapi. Contohnya, kegagalan masuk dalam talian kerana masalah internet, masa yang singkat, internet yang tidak stabil, kadang-kala tidak dapat info yang penting oleh sebab penerangan yang tidak jelas dan tidak dapat membuat pembentangan kumpulan dan individu. Cabaran keadaan cuaca seperti hujan dan petir juga menjadi masalah kepada saya dan beberapa mahasiswa dan mahasiswi yang tidak dapat memasuki kelas atas talian.",0
"Selain itu, pensyarah-pensyarah juga sentiasa menggunakan Whatsapp untuk memberikan kami info dan maklumat yang berkaitan dengan pembelajaran. Kami juga boleh berkomunikasi dan berinteraksi dengan mereka seperti bertanya soalan-soalan melalui Whatsapp. Yang pentingnya, saya dan ahli-ahli kumpulan dapat mengagihkan tugasan, membincangkan kerja, mengemukakan pendapat masing-masing, menyiapkan tugasan dan hantar kepada pensyarah-pensyarah dalam masa yang ditetapkan tanpa perjumpaan bersemuka.",2
"Selain itu, peranan suami juga amat penting untuk menyesuaikan kehidupan dalam fasa PKP ini. Suami saya memainkan peranan membantu menguruskan anak-anak apabila saya perlu menghadiri kuliah atau mesyuarat atas talian. Beliau juga tidak keberatan untuk membantu melakukan kerja rumah seperti membantu memasak apabila saya sibuk dengan tugas pembelajaran atas talian dan membuat tugasan.",2
"Selain itu, saya juga dapat melihat diri saya sebagai seorang yang penyabar dalam mengadapi cabaran. Sebelum ini saya pernah berhadapan dengan pelbagai cabaran. Tetapi buat masa pertama sekali, saya dapat merealisasi bahawa saya seorang yang penyabar dalam menyelesaikan masalah yang dihadapi. Walaupun emosi saya terganggu saya tetap bersabar dan mencari cara penyelesaianya. Sikap kesabaran membuatkan saya semakin yakin bahawa tindakan itu adalah betul. Saya juga mendapat tahu semua perkara yang dijalankan tidak akan berjaya dilaksanakan tanpa kita bersabar. ",2
"Selain itu, saya juga dapat mengetahui kognitif psikologi saya dapat membantu saya untuk berfikir secara kreatif semasa guru besar saya mengucapkan tahniah kepada saya semasa mesyuarat dijalankan di atas talian. Beliau memuji saya bahawa saya telah mengambil keputusan untuk memulangkan semua buku-buku murid dengan bantuan pekerja sekolah. Bukan itu sahaja, dengan cara penyelesaian masalah saya juga dapat membantu guru-guru lain untuk memberikan latihan kepada semua murid. Beliau juga memberikan sokongan dan dorongan yang amat berharga kepada saya untuk menyelesaian masalah. ",2
"Selain itu, saya juga menghadapi cabaran apabila melakukan kerja dari rumah. Hal ini disebabkan masalah persekitaran yang melibatkan saya bersama anak-anak di rumah sepanjang masa dan kerja-kerja rumah yang perlu dilakukan dalam masa yang sama. Ini boleh mengganggu focus saya apabila melaksanakan pembelajaran secara atas talian atau mesyuarat atas talian bersama rakan sekerja serta pentadbir. Cabaran bekerja dari rumah ini juga boleh mengganggu produktiviti, Apabila berada di rumah saya menjadi kurang responsive kepada pertanya daripada ibu bapa dan murid-murid serta arahan oleh pihak pentadbir. Ini kerana apabila berada di rumah, saya tidak boleh sepanjang masa menghadap telefon. ",0
"Selain itu, saya juga perlu membuat keputusan secara bijak.  Di sini, ilmu mengenai psikologi kognitif amat membantu. Sebelum saya membuat sebarang keputusan, saya perlu mengetahui fakta-fakta yang berkaitan. Seterusnya,  saya menganalisis dan membuat pertimbangan antara kebaikan dan keburukan  yang akan  dihadapi dalam pembuatan keputusan. Saya juga sering bertanya pendapat orang lain bagi memastikan keputusan yang dibuat adalah baik untuk semua pihak. Saya juga memastikan hubungan bersama ahli keluarga dan rakan-rakan adalah baik. Ini untuk menjamin emosi saya sentiasa positif dan tidak tertekan dengan masalah hubungan social.",2
"Selain itu, seperti yang dinyatakan dalam buku Cognitive psychologysekiranya anda memikirkanya, saya pasti anda dapat menyelesaikanya masalah yang dihadapi�. Fikiran merupakan sebagai cara bantuan penyelesaian masalah. Selagi kita tidak memikirkan tentang penyelesaian masalah, selagi itu kita tidak dapat cara penyelesaian masalah. Sebagai contohnya, saya meminta bantuan daripada pekerja sekolah saya untuk mengambil buku-buku murid yang ada di sekolah dan memberikan kepada murid-murid tersebut. Walaupun saya berada di kampung saya, saya masih dapat berkomunikasi dengan perkerja sekolah saya dengan meminta bantuan mereka. Dengan ini buktinya, saya telah berfikir bagaimana untuk memberikan buku-buku kepada semua murid dan menyelesaikanya dengan spontan. ",1
"Selain melakukan yoga, saya juga menjaga pemakanan yang seimbang bagi menjamin kesihatan. Saya telah memastikan saya makan makanan yang mempunyai pelbagai nutrisi dengan merujuk piramid makanan. Elakkan makanan yang bergula dan berlemak. Saya telah memastikan saya mempunyai masa tidur yang cukup dan mengamalkan rutin yang konsisten. Walaupun saya tidak perlu bangun awal untuk bekerja sepanjang tempoh PKP, saya tetap mengamalkan gaya hidup sihat dengan tidur awal dan bangun awal.",2
"Selain tekanan, keadaan kesihatan juga penting untuk dipantau. Ini kerana keadaan semasa berada di rumah yang sering makan tidak mengira waktu dan kurangnya aktiviti fizikal boleh membawa kepada masalah kesihatan seperti obesity yang boleh membawa kepada penyakit lain. Tekanan juga boleh mengakibatkan masalah kesihatan seperti tekanan darah tinggi. Oleh itu, mengetahui keadaan diri boleh membantu saya memastikan kesihatan saya serta keluarga dalam keadaan baik dan menjalani pemeriksaan berkala.",1
"Selepas saya boleh bersenam di rumah, keadaan kesihatan dan semangat saya telah memperbaiki dan menjadi semakin baik. Saya telah lebih berusaha melakukan tugasan sekolah dan universiti.",2
"Selepas saya memahami pandangan Helmholtz, saya cuba berusaha untuk mengubah situasi dan sikap saya yang menghadapi masalah. Saya telah mengkaji teori Helmholtz dan menyelidikan teori beliau. Saya bermula mengubah sikap sendiri, saya bercuba menyelesaikan masalah saya. Saya berfikir saya tidak boleh pergi ke gimnasium, tetapi gimnasium boleh datang ke rumah saya. Saya telah membeli peralatan gimnastik melalui platform membeli-belah dalam talian atau mereka bentuk sendiri. ",1
"Selepas saya membuat jadual waktu, saya dapat menguruskan masa dengan cara yang berkesan dan teratur. Saya telah mengatur masa bagi membuat tugasan seperti kerja sekolah, kerja rumah dan membuat ulangkaji dengan sistematik. Jadual waktu dapat membantu saya membuat kerja dengan teratur dan tidak mengelirukan. Saya telah merancang 2 jadual waktu dalam seminggu. Pertama ialah jadual waktu belajar dan membuat tugasan, kedua ialah jadual waktu bekerja. Dengan adanya jadual waktu, saya dapat mengelakkan amalan suka bertangguh untuk melakukan sesuatu tugas atau aktiviti yang lebih berfaedah dan mengabaikan aktiviti lain yang kurang berguna kepada saya. Saya dapati bahawa saya dapat mengimbangkan pembahagian masa terhadap kerja dan belajar.",2
