sentence,label
"The way we perceive situation is never truly objective. Each of us has our own filters and explanatory styles which skew our point of views of the world. Each challenges come with different solutions.  In fact, challenges come to make us better in dealing with problem and know how to overcome it well. Throughout the MCO period I keep doing mostly the same activities which required me to apply the same method in solving problems. I will always ask myself how to improve if I am not doing my best in certain things. For example, I have quizzes and lecturer give each quizzes two attempts. I scored 12/20 for my first attempt thus what I need to do for my second attempt is I need to read notes, revise the questions and ask friends terms that I don't understand.  As I take my second attempt, I scored 18/20. It is better than the first one right? Same as we apply to our daily life. There is always plan A till Z. If A doesn't work, we still have 25 alphabets left to plan our life. ",1
"The Wright brothers illustrates that ideas depend on having a base of knowledge. Therefore, set induction is a very crucial step in my teaching life. A good set induction can generate their prior knowledge about a topic. For example, I always show a video clip or pictures to stimulate their thinking. When the students are set, they are ready to learn. As a result, the students have the right mind-set to learn. Set induction is a very important step to brainstorm the students. When the students realize the problem, it leads to a better idea throughout the lesson. ",1
"There are a lot of challenges that I have faced throughout MCO. The biggest challenge is about dealing with my students and my kids. I feel my maximum stress level. This stress level due to my work. I need to work from home. It is not easy because I have two kids at home. They are young. My eldest daughter is four years old and my youngest son is one year old. I need to take care of them and at the same time, I have to teach at home. Besides, the Wifi at my home is not supportive and unstable. Some of my students who live in rural area couldn’t have online learning at home too. This issue increases my stress level because not all of my students can learn what I have taught on that day. They missed the lesson so I have to repeat the lesson. I always think of the alternative and creative way to teach them better during MCO. Sadly, I couldn’t find any. Some of my students will text me anytime to ask questions. I need to reply their text even late at night. It is like working 24 hours per day. I feel exhausted because I need to see the handphone all the time. Sometimes I have insomnia due to the stress. It affects my mental health too.",0
"There are a lot of difficulties, I faced during movement control order. As a leader of my family, I was a front liner who went out daily. When I heard that Kluang was under red zone in Johor with 56 cases, I was worried and stressed up. I was worried about my children, wife and my parent`s health. They really need my help to go through the challenging time during movement control order (MCO). I also faced hard times after Malaysian Government only allowed head of family to go out to purchase daily essentials and medication during the movement control order periods. This was a testing periods for me because I always went out with my wife to purchase groceries and other needs. So now I went out alone by holding a list of things that I need to buy. ",0
"There are numerous practical applications for this cognitive research, such as providing help coping with memory disorders, increasing decision-making accuracy, finding ways to help people recover from brain injury, treating learning disorders, and structuring educational curricula to enhance learning.",1
"Therefore, I woke up early morning to buy groceries. This is because if I moved late, there will be a long queue and it took longer time than before to buy things. I also must prepared extra precaution such as wearing face mask and bring my own hand sanitizer to keep away from Covid-19 which will spread easily. I felt panicked sometimes if can`t find things from the prepared list. I need to search in different shops to ensure I was able to buy all the things in the list. I also was stress up when I went to Song Mart near Jalan Duku, Kluang because I waited more than 2 hours to buy vegetables. ",0
These are the challenges that I have to face and to overcome.,1
"These challenges had bothered me throughout the MCO period until I started to do my revision in the course cognitive psychology. When I read the cognitive psychology book, I was learnt about the topic of attention. This topic helps me in cope with my challenges when during MCO period. I have learnt about attention allows us to stay focused on a task for a certain period of time, even in the face of distraction. After I learnt about the cognitive psychology, I just realise that people actually can attend to more than one thing at a time but it need depends on a number of factors, including practice and the difficulty of the task. The experiments by Walter Schneider and Richard Shiffrin (1977) had show that practice made it possible for participants to divide their attention to deal with all of the target and test items simultaneously. Furthermore, the many trials of practice resulted in automatic processing, a type of processing that occurs (1) without intention (it happens automatically without the person intending to do it) and (2) at a cost of only of person's cognitive resources. So, I think it is possible for me to divided my attention when I do some well-practice tasks but it is difficult to divided attention when the task is made too hard for me. Apart from this, after I learnt about cognitive psychology, I also found out the reason I often consult my cell phone. That is my behaviour involves operant conditioning, a type of learning named by behaviourist B.F. Skinner (1938), in which behaviour is controlled by rewards (called reinforcements) that follow behaviour. So, that is why when I check my phone for a message and it's not there, well, there's always a chance it will be there the next time. And when it eventually appears, I've been intermittently reinforced, which strengthens future phone-clickling behaviour. According to Steven Pinker (2010), given that the computer and Internet are here to say, “the solution is not to bemoan technology, but develop strategies of self-control, as we do with every other temptation in life.” Besides that, I also found out I always mind wandering while reading or doing work. This also one of the factors made me decreases my performance when doing my work. ",2
"Third, i will take intermittent breaks when i feel pressured during MCO. However, it is vital that you do not overextend yourself. Taking intermittent breaks throughout the day will help me feel refreshed. Take a nap when i need to or spend some time watching some good movies and even started binge-watching several good series.",1
"Thirdly, I realize that I need my personal space where I can relax my mind. During MCO there is a lot of time spend with my family members. It is a good thing but too much of time sometimes I may feel annoying. Therefore, a personal space is essential as I can spend the time with only myself. My husband needs to respect my individual space and so do I. For example, I do some workout at a small corner of my house. I bake a cake too. I discover I can bake a cake too. Before that, I never think of I can bake a cake but I did it during MCO. With my personal space or time, I become happier. As a result, I do my work effectively. ",2
"Those challenges make my imbalance life. I realize that it is unhealthy and I must think a way to solve it. It is not easy to be a housewife, mother, student and teacher at the same time. However, I must do something to cope with my life. Firstly, I acknowledge the root of the problem which is the time management. I feel stress because I couldn't manage my time well. I have argument with my husband due to my poor time management too. Therefore, I have my own timetable to manage my time. For example, I need to wake up early to settle my kids. After that, I need to arrange two hours lesson for my students. Then, I have to cook lunch. After lunch, I need to cope with my assignments etc. After planning well, I find that I can manage my time well. ",1
"Throughout the MCO, I had faced many challenges in my life in many aspects included changes of my daily life, work and my study. My daily routine was interrupted because I cannot go for work as usual, I need to stay at home and work from home. Moreover, when the Ministry of Health announced that there were 138 residents who tested positive for COVID-19 in Simpang Renggam, that is the place where I lived, it made my parents always worry about the spread of coronavirus in my place and they also bought a lot of daily necessities due to believe in the fake news about lockdown of my hometown. So, I need to helped them in distinguish the true from the false news and calmed down their mood. Besides my daily life, the biggest hurdle for me was the attention and the time management when I juggling my work and my study during this period. I am a procrastinator and always have been, some time I also easily distract by the things surrounded me. For example, I easily distract by my cell phone ring sound especially when I am doing my assignment or prepare my online teaching materials. When there is any message in my phone, my attention will change to my phone from work. I also faced challenges in pay attention and have a good time management to do my work due to settle the problems faced by the parents and my students in access internet for learning. Furthermore, I also faced a big challenge in my study. When I attended my online class, I easily distracted by my family members and cannot pay full attention when the lecturer is teaching. Moreover, I also losses track of time in online discussion with my group member when doing assignment because we cannot discuss face to face like before. When I do my own revision, I felt bored easily because cannot discuss and do revision with my friends. ",0
"Thus, cognitive psychology help me to look how I can process information which I  receive and how the treatment of this information leads to my responses. In other words, cognitive psychology is reflect in what is happening within my minds that links stimulus (input) and response (output).  People do have different ways of reasoning if we think about why people buy certain things when they shop. My wife can reason that it is okay to buy an expensive shirt for a child because it is higher quality where I might reason that he is going to outgrow it too fast anyway and it wouldn't make sense to spend that much money on a shirt. Our ability to solve problems has to do with cognitive brain functions. For example if my car broken, I can go through a checklist of things which I am familiar with that might allow me to figure out what exactly is causing the problem.",2
"Thus, I also believe that self-discipline is very important to manage my overloaded work during MCO.  I liked to work on last minutes which makes me more tension and showed my anger to my family members. So I tried to complete my work on time from home. I prepared a checklist to give priority to most important work. Therefore I think I am able to help my partner too once complete my school work.  Although at beginning, I didn’t realize about it but I finally noticed about my weakness. I also tried to set alarm, to wake up early in order to avoid long crowded. Finally, I managed to change my lifestyle after few weeks of MCO. Luckily my parents understood about our situation. My mother will try help me to look after our kids during our online classes with Dr Yeoh. I felt so happy because my parents willing to assist us during my online classes. ",2
"Thus, I used Kahoot Quiz Game as an exercise for students. This method was succeed with lots of praise because it could reduce the stress and work of parents and it was fascinated by students. And I decided to use Kahoot Quiz Game until the unblock of MCO. ",2
"Thus, the knowledge I gained through cognitive psychology really useful for me. I can overcome many issues by thinking more deep about the issues. I got an idea to handle the situation by think more creatively and effectively. Although it takes time but finally the solution makes everyone feels happy. ",2
"To conclude, a growth mindset, goal-setting theory and self-efficacy are the motivation for me to sustain and maintain my motivation and spirit to overcome all the obstacles.",2
"To cope with life, and while juggling work and my study, i realize that it is important to communicate with my husband and also other family member helping out at home on the distribution of work at home. A shared responsibility will definitely lessen one's burden. When i have online class or have a meeting, i will ask my husband to help supervise the childs do their homework. ",1
"To cope with the works and study, time management was the most important part. I prepared myself a special timetable for MCO. I tried to set my working period and study period in timetable. I separated works and study to make sure the fully concentration. In the same time, I can train my self-discipline which is a challenge to me during MCO.",1
"To keep my body healthy, I often go to exercise such as take a walk, ride a bike, or jog around the neighborhood. It can help treat depression, osteoporosis, and high blood pressure. I also eat more fruits and vegetables and less fast food because fruits and vegetables contain natural vitamins and minerals my body needs to function optimally. In addition, I will try to get a good nights sleep as much as possible because sleep allows the body to restore itself, cells to repair themselves, and the brain to reboot. Besides w, I will obey 3W which is wear marks when I go out, wash hands diligently and warn myself to obey SOP to keep myself safe from COVID-19.",1
"To maintain our well-being, i will spend 30minutes to 1 hour do the exercise. I will find some aerobics video on YouTube and do the exercises in the room. After do the exercise, the feeling of sweating is really great, it seems to release all the negative energy in the body. In the evening, i will take the kids to ride a bicycle or play badminton in the garage.",1
"To me, yes. Having knowledge about cognitive psychology enables me to understand about creative problem solving which could help me to cope with the challenges that I faced now. According to Duncker (1945) & Lovett (2002), a problem occurs when there is an obstacle between a present state and a goal and it is not immediately obvious how to get around the obstacle. Functional fixedness is one of the obstacle to problem solving which people's tendency to focus on a specific characteristic of the problem that keeps them from arriving at a solution. By knowing the obstacle to problem solving, I am able to avoid myself from presenting such mental set and will try to adopt the correct problem representation in order to solve a problem successfully. Besides, I have learned from solving my problem with creativity. Creative problem solving is associated with divergent thinking. When I faced with the challenges, I should open my mind to think outside the box to explore and evaluate new methods to solve complex problems and not fix myself in a certain way. ",2
"Understanding cognition also helped me to simplify the information when facing another challenges. After I overcame one challenge, I tried to reconstruct the experiences to become more memorable and understandable. Therefore, I could recalled these memories to help me in overcoming the other challenges. ",2
"We have also come up with a simplified and easy-to-understand module for parents of younger children (two years or below). This daily teaching planner contains the objectives and steps of activities, as well as lists of teaching materials needed by parents. They will conduct the activities with their children and share a video recording of each activity in a specified Whatsapp group. Parents are divided into different Whatsapp groups depending on the age group of their children (2-12 months and 1-2 years). Other parents in the same group can refer to the recordings to conduct the same activities, and teachers will record the childrens development based on the recordings.",1
"What I learn from cognitive psychology and how I link with my present and future life will be presenting the information is simple, concise, precise, understandable and meaningful. These can helping our brain to remember, retrieve, and apply the information easily. ",2
"When doing the assignment, I have met the limited of time, place and device problems to discuss the assignment thoroughly with my group members. So I have to think and plan the whole case-based research proposal personally first such as problem statement, the approach that can be used to solve the problem, what the composition of the proposal and so on, before I could discuss and sharing idea in the group. Learning cognitive psychology provides numerous practical applications to resolve the problem and increase decision-making accuracy. For instance, I need to keep thinking about the problem presented in my mind when I face it in planning the proposal. Then, I need to think whether this way makes sense and reasoning the effect of this way. If cannot make it, I have to change to another way of thinking and repeat reasoning until come out with a proper plan. In last, I can make the best decision by considering all of the aspects. This method of problem-solving is based on the Gestalt Approach in which the main focus is mainly about how people represent a problem in their mind and also how solving a problem involves reorganization or reconstructing of this representation. Every members share their own idea and discussing in the group is a good approach to save time and smooth the discussion process.",1
"When i do the course work, i understand my cognitive abilities are used to cope with it. When doing the course work, my creativity is used when i thinking of a solution for a certain problem. Cognitive psychology is a branch of psychology that delves on how the mind operates. Decision-making and problem solving are all based on how people recognize, remember, think, and speak. It is very relevant to everyday experience. Every time i encountered a problem while doing my homework, I would online search some similar problems. After read the examples, some of the picture will flash in my mind. In an instant, i have some ideal how to answer the question. This is an example of analogy - that is, using the solution to a similar question to guide solution of a new problem - is called analogical problem solving. In our daily life, we often use analogy to solve problems.",2
"When i found it hard to complete group assignments on time. Fortunately my group-mates understood my situation and took the initiative to help me. When we found it hard to complete individuals assignment on time, our lecturers extended the deadline of the assignment. It does help to know that i'm not alone. There's strength in numbers. Acknowledge that we have a problem, and it's not that bad. It's a first step towards regaining our momentum again.",2
"When i get a problem, i will search in the internet to find similar problems. With some concepts, i can answer most of the questions. Although i don't know how the accuracy of my answer, being able to complete course work by myself has indirectly increased my self-worth. I felt very happy, and the pressure disappeared immediately. ",2
"With knowledge of cognitive psychology, I learned how to solve problem by the competence given. If there is a will, there is a way. A nice quotations which lead me to solve every problem I met during MCO. For example, changing the pedagogy strategies for rural area's students, finding a relaxing lifestyle between busying work and study, learning new teaching technique, dealing with disobedient child and so on.  ",1
"With learning cognitive psychology, I know how to rehearsal the memory and make it more easier and store in long term memory and how to retrieve from long term memory. For example, I was quite relax while creating question for students exercise from past lesson without referring any textbooks. This was because I had read several times on same textbook and all the content in the textbook had consolidated in my brain. All I had to do was just retrieving the content from the particular textbook. ",1
"Without any hesitation, I decided to start virtual teaching via internet. But, the big problem appeared, which was the lack of internet supplement of my students. Because of my teaching school is allocated at rural area, as my experience, they were raised up by their grandparents who were lack of information of new technology and impossible to assist their grandchild in virtual learning. Another problem was 80% of their parents were working at outstation and prohibit to return home in this critical situation. ",0
"Without denying, I need to work as an attribution to my country and young generation but I also need to study in order to upgrade myself and my life. Nevertheless, the life is controlled by me, I have to live it wonderful with lots of fascinating activities which are relaxing and meaningful. Don't neglect the crucial part in life is a nice quotation which lead my life. ",2
"Working and studying together weren't a simple thing in life. I could not affected on my working performance nor studying achievement, that why I worked hard from morning session until night session to juggle between work and study. ",2
"Work-study balance isn't a realistic concept for most of us. As Inge Geerdens, CEO of CVWarehouse, an online recruiting company, puts it I am not looking for a way to balance my private life with my professional life. I am trying to have a great life� . This sentence had impressed me a lot and it gave me strength when I was in hard time. ",2
"Yes, it does. Learning cognitive psychology helps me a lot to cope with the challenges that I am facing now. In cognitive psychology, the biggest word is cognitive. Cognitive is about thinking or mind. Therefore, what's on the mind? Do I think with intelligence or emotion? Sometimes, I will reflect myself after having the knowledge about cognitive psychology. ",2
"Yes, it is. I can say that most of the challenges I am facing now is related to cognitive psychology that I have learnt since in degree time till master degree. It is still applicable and relevant to apply in our daily life. All those challenges and abnormal situations I have been facing everyday is a cognition in emergency where it has been expressed throughout the history of psychology as an independent discipline which concerned about performance of people in extraordinary conditions. According to Dearnaley and Warr (1979), emergency situations are always dynamics as decisions made by participants determine the environment in which subsequent decisions must be made. Emergencies are time-dependent because any decisions must be made at the correct moment. Emergencies also are stressful because they can create intense psychological pressures to participants. My personal point of view, each of us need the emergency or stressful situation to push ourselves getting our workloads done. On the negative side, people always perform badly in emergencies situation and neglecting quality of the work. For example, I have an assignment to submit end of this week but I did nothing even a draft or workflow of the assignment as well. So I start doing the assignment two days before the dateline. With this kind of emergency situation and I am getting stressful because of limitation of time, I started to ignore all the respond and qualities of the works that need to be considered. Thus with this kind of reflection and knowledge that I have learnt in cognitive psychology teach me how to handle stressful situation and the most important thing is not to put myself in a stress mode. Start doing work now not later. Moreover, I need to put my 100% attention unto my current works. Being multitasking is good sometimes but not all human can be multitasking and complete all works in one time. As mentioned before, the importance of to-do-list and plan your next day so I will know exactly what need to be done urgently. ",1
"Yes. Cognitive psychology involves the study of internal mental processes, all of the things that go inside your brain, including perception, thinking, memory, attention, language, problem-solving, and learning. While it is a relatively young branch of psychology, it has quickly grown to become one of the most popular subfields.  ",2
"Yoga is a physical technique that can help improve your spiritual wellness by reducing emotional and physical strains on your mind and body. Yoga is taught at all different levels and can help lower stress, boost the immune system, and lower blood pressure as well as reduce anxiety, depression, fatigue, and insomnia. ",1
